hh_type,a10,a11,a13,a14,a15,a23,a24,a25,a26,a27,a16_1_mm,a16_1_yy,a10_fq,a11_fq,a13_fq,a14_fq,a15_fq,a23_fq,a24_fq,a25_fq,a26_fq,a27_fq,hh_size,hh_size_dejure,n_male,n_female,n_age_0_4,n_age_5_14,n_age_15_59,n_age_60plus,dependency_ratio,n_literate_15plus,n_adults_15plus,adult_literacy_rate,max_edu_years,mean_edu_years_adults,n_attending_school,n_occ_agri_own,n_occ_agri_labour,n_occ_livestock_fish,n_occ_salaried,n_occ_trade,head_sex,head_age,head_relation,head_marital,head_literate,head_edu_code,head_edu_years,head_occupation,head_earning_source,n_in_school_module,n_ever_attended_school,n_attended_school_2018,school_fees_monthly_total,school_distance_km_mean,n_worked_7d,n_did_not_work_7d,days_worked_7d_total,hours_worked_7d_total,n_activities_7d,n_nonfarm_agri_activities,any_nonfarm_agri_work,ever_had_loan,has_current_loan,n_loans,loan_amount_total,loan_outstanding_total,loan_interest_rate_mean,n_plots,land_homestead_decimal,land_cultivable_decimal,land_fallow_decimal,plot_distance_m_mean,flood_depth_ft_mean,crop_revenue_reported_total,n_crop_records,area_planted_total,seed_cost_total,harvest_kg_total,n_irrigated_records,grows_aus,grows_aman,grows_boro,grows_any_rice,mealdays_male_u10_7d,mealdays_female_u10_7d,mealdays_male_10plus_7d,mealdays_female_10plus_7d,mealdays_total_7d,xxc_01,xxc_02,xxc_04,xxc_06,xxc_07,xxc_09,xxc_10,xxc_11,clim_aus_rain_total_mm,clim_aus_solar_rad_avg,clim_aus_wind_avg,clim_aus_evapotrans_avg,clim_aus_district_area_ha,clim_aus_district_production_mt,clim_aus_district_yield_ratio,clim_aman_rain_total_mm,clim_aman_solar_rad_avg,clim_aman_wind_avg,clim_aman_evapotrans_avg,clim_aman_district_area_ha,clim_aman_district_production_mt,clim_aman_district_yield_ratio,clim_boro_rain_total_mm,clim_boro_solar_rad_avg,clim_boro_wind_avg,clim_boro_evapotrans_avg,clim_boro_district_area_ha,clim_boro_district_production_mt,clim_boro_district_yield_ratio,income_per_capita_monthly,total_rice_harvest_kg,total_rice_area,crop_diversity,livelihood_diversity,flood_affected,hhid2,total_plot_seed_cost,mean_plot_seed_cost,total_plots_recorded,active_plots_count,mean_plot_temperature,max_plot_temperature,mean_plot_humidity,total_plot_rainfall,mean_plot_solar_rad,mean_district_yield_ratio
3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,4.0,2019.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,71.0,1.0,3.0,1.0,99.0,0.0,82.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,7.0,7.0,1.0,20.0,9888.0,2003.0,3.0,9888.0,9.0,1.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,0.0,0.0,0.0,0.0,0.0,0,3694,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,4.0,2019.0,2.0,1.0,2.0,1.0,1.0,5.0,2.0,0.0,1.0,1.0,5.0,5.0,3.0,2.0,0.0,2.0,3.0,0.0,0.6666666666666666,0.0,3.0,0.0,8.0,6.666666666666667,3.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,1.0,2.0,4.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,220.0,0.4166666666666667,2.0,3.0,16.0,27.25,5.0,0.0,1,1.0,1.0,2.0,118000.0,117500.0,17.5,4.0,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,21.0,14.0,35.0,1.0,18.0,1000.0,2003.0,3.0,2003.0,7.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1074.0,0.0,0.0,0.0,1.0,0,3695,2130.0,177.5,12,12,26.0,40.0,72.5,7463.400000000001,15.899276958525348,1.321228626
3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,4.0,2019.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,5.0,5.0,3.0,2.0,0.0,3.0,2.0,0.0,1.5,0.0,2.0,0.0,6.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,44.0,1.0,2.0,2.0,99.0,0.0,1.0,1.0,2.0,2.0,2.0,0.0,0.25,1.0,3.0,33.0,63.5,6.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,4.0,288.0,6.0,941.25,3.625,6.0,6.0,288.0,3500.0,0.0,0.0,0,1,0,1,4.0,4.0,11.0,4.0,23.0,1.0,18.0,20000.0,2005.0,2.0,2005.0,8.0,1.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1250.0,0.0,288.0,1.0,1.0,1,3696,10800.0,1800.0,6,6,26.0,40.0,72.5,3731.7,15.899276958525348,1.321228626
3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,4.0,2019.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,5.0,1.0,4.0,0.0,3.0,2.0,0.0,1.5,0.0,2.0,0.0,9.0,6.5,3.0,1.0,0.0,0.0,0.0,0.0,1.0,41.0,1.0,2.0,4.0,4.0,4.0,64.0,4.0,3.0,3.0,3.0,195.0,0.8333333333333334,1.0,4.0,32.0,16.75,6.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,6.0,15.0,72.0,17.0,520.0,6.6,3.0,3.0,72.0,850.0,0.0,0.0,0,1,0,1,0.0,7.0,7.0,21.0,35.0,1.0,18.0,9888.0,2016.0,3.0,9888.0,9.0,1.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,602.0,0.0,72.0,1.0,1.0,1,3697,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,4.0,2019.0,5.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,1.0,1.0,5.0,5.0,2.0,3.0,2.0,0.0,2.0,1.0,1.5,1.0,3.0,0.3333333333333333,8.0,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,1.0,31.0,1.0,2.0,4.0,6.0,6.0,37.0,8.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,20.0,53.25,3.0,0.0,0,1.0,1.0,1.0,150000.0,120000.0,0.0,2.0,5.0,0.0,6.5,40.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,7.0,7.0,1.0,14.0,29.0,1.0,18.0,3000.0,2008.0,2.0,2008.0,7.0,1.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1924.0,0.0,0.0,0.0,0.0,1,3698,5100.0,637.5,8,8,26.0,40.0,72.5,4975.6,15.899276958525348,1.321228626
3.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,4.0,2019.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,4.0,4.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,0.0,1.0,0.0,9.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,1.0,3.0,4.0,9.0,9.0,82.0,7.0,3.0,3.0,3.0,50.0,0.6666666666666666,1.0,3.0,18.0,6.25,4.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,41.0,0.0,46.0,333.3333333333333,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.0,14.0,9.0,30.0,1.0,18.0,3000.0,2004.0,2.0,2015.0,7.0,1.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,0.0,0.0,0.0,0.0,0.0,1,3699,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,2019.0,2.0,2.0,2.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,4.0,4.0,3.0,1.0,0.0,1.0,3.0,0.0,0.3333333333333333,1.0,3.0,0.3333333333333333,9.0,5.333333333333333,2.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,1.0,3.0,1.0,99.0,0.0,6.0,1.0,3.0,3.0,2.0,0.0,2.033333333333333,2.0,2.0,26.0,82.5,6.0,0.0,0,1.0,1.0,2.0,25000.0,16216.0,13.75,2.0,8.0,60.0,8.0,50.0,4.0,5.0,1.0,60.0,1200.0,640.0,1.0,0,1,0,1,0.0,0.0,16.0,5.0,21.0,1.0,18.0,10000.0,2007.0,2.0,9888.0,9.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1530.0,640.0,60.0,1.0,0.0,1,37,4650.0,930.0,5,5,26.0,40.0,72.5,668.49,15.69796712749616,1.847881242
3.0,1.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,3.0,2019.0,2.0,1.0,2.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,6.0,6.0,4.0,2.0,0.0,3.0,3.0,0.0,1.0,1.0,3.0,0.3333333333333333,8.0,2.6666666666666665,3.0,0.0,0.0,0.0,0.0,0.0,1.0,51.0,1.0,2.0,2.0,99.0,0.0,72.0,7.0,3.0,3.0,3.0,30.0,1.1666666666666667,1.0,4.0,25.0,49.5,6.0,0.0,0,1.0,1.0,1.0,10000.0,10780.0,12.8,1.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.0,28.0,7.0,42.0,1.0,18.0,9888.0,1999.0,2.0,9888.0,9.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,5391.0,0.0,0.0,0.0,0.0,0,370,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,5.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,3.0,2019.0,7.0,5.0,2.0,1.0,1.0,4.0,1.0,2.0,1.0,1.0,4.0,4.0,3.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,14.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,38.0,1.0,2.0,4.0,14.0,14.0,64.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,29.0,3.0,0.0,0,1.0,1.0,1.0,70000.0,20100.0,14.0,12.0,10.0,357.0,10.0,1500.0,0.4285714285714285,25.0,6.0,417.0,7500.0,6110.0,4.0,1,1,0,1,10.0,0.0,5.0,5.0,20.0,1.0,18.0,9888.0,2005.0,2.0,2005.0,9.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1750.0,5760.0,339.0,3.0,1.0,1,3700,5700.0,950.0,6,6,26.0,40.0,72.5,4771.18,16.165079262672812,1.2272570086666663
3.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2019.0,6.0,6.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,12.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,30.0,1.0,4.0,4.0,12.0,12.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,15.0,2.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,10.0,5.0,66.0,5.0,1500.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,1.0,12.0,13.0,1.0,18.0,2000.0,1997.0,2.0,9888.0,9.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,2300.0,0.0,0.0,0.0,1.0,1,3701,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,3.0,2.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,3.0,2019.0,2.0,3.0,2.0,1.0,1.0,4.0,3.0,0.0,1.0,1.0,4.0,4.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,14.0,10.25,2.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,1.0,2.0,4.0,9.0,9.0,6.0,1.0,2.0,2.0,2.0,0.0,26.0,2.0,2.0,25.0,68.0,6.0,0.0,0,1.0,1.0,2.0,20000.0,21380.0,7.0,8.0,4.0,63.0,4.0,1500.0,1.0,3.0,3.0,123.0,2900.0,1760.0,0.0,1,1,0,1,0.0,0.0,7.0,18.0,25.0,1.0,18.0,9888.0,2016.0,2.0,2016.0,8.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1440.0,1760.0,123.0,2.0,0.0,1,3702,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,2019.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,38.0,1.0,2.0,1.0,99.0,0.0,50.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,32.0,136.0,5.0,0.0,0,1.0,1.0,1.0,20000.0,3860.0,12.7,3.0,10.0,135.0,10.0,366.6666666666667,3.333333333333333,2.0,3.0,135.0,3300.0,1680.0,1.0,1,1,1,1,2.0,0.0,9.0,9.0,20.0,1.0,18.0,12000.0,2001.0,2.0,9888.0,9.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,4930.0,1680.0,135.0,3.0,1.0,1,3703,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,3.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,2019.0,4.0,3.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.5,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,1.0,2.0,1.0,99.0,0.0,72.0,8.0,1.0,1.0,1.0,0.0,0.5,2.0,1.0,35.0,94.5,5.0,1.0,1,1.0,1.0,1.0,15000.0,12375.0,15.0,3.0,5.0,60.0,5.0,50.0,7.5,3.0,1.0,60.0,1200.0,0.0,0.0,0,0,1,1,2.0,1.0,9.0,18.0,30.0,1.0,16.0,9888.0,2012.0,2.0,2012.0,8.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1516.6666666666667,0.0,60.0,1.0,0.0,1,3704,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,3.0,2019.0,2.0,1.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,6.0,5.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,1.0,2.0,4.0,5.0,5.0,6.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,24.0,67.5,5.0,0.0,0,1.0,1.0,1.0,20000.0,20000.0,25.0,2.0,6.0,60.0,6.0,250.0,2.0,1.0,1.0,60.0,1000.0,800.0,0.0,0,1,0,1,10.0,7.0,26.0,8.0,51.0,1.0,16.0,9888.0,2006.0,2.0,9888.0,9.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1265.0,800.0,60.0,1.0,0.0,1,3705,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,3.0,2019.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,9.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,33.0,1.0,3.0,4.0,6.0,6.0,82.0,18.0,1.0,1.0,0.0,0.0,2.5,1.0,1.0,6.0,24.0,2.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,7.0,9.0,16.0,1.0,18.0,9888.0,2019.0,2.0,2019.0,8.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1530.0,0.0,0.0,0.0,0.0,0,3706,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,2019.0,2.0,2.0,2.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,1.0,2.0,0.0,0.5,0.0,2.0,0.0,10.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,1.0,3.0,2.0,2.0,2.0,82.0,7.0,2.0,2.0,1.0,60.0,3.0,2.0,1.0,33.0,70.5,6.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,7.0,14.0,21.0,1.0,18.0,9888.0,2002.0,3.0,2002.0,8.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1035.0,0.0,0.0,0.0,0.0,0,3707,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,3.0,2019.0,1.0,1.0,2.0,1.0,1.0,6.0,2.0,2.0,2.0,1.0,6.0,6.0,3.0,3.0,2.0,0.0,4.0,0.0,0.5,0.0,4.0,0.0,9.0,5.5,0.0,0.0,0.0,0.0,1.0,0.0,2.0,44.0,1.0,3.0,2.0,99.0,0.0,82.0,7.0,2.0,2.0,0.0,0.0,2.0,3.0,1.0,40.0,115.5,7.0,0.0,0,1.0,1.0,1.0,50000.0,50000.0,0.0,2.0,12.0,60.0,12.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,14.0,14.0,14.0,42.0,1.0,20.0,9888.0,2008.0,3.0,9888.0,9.0,1.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1285.0,0.0,0.0,0.0,1.0,0,3708,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,3.0,2019.0,2.0,1.0,1.0,1.0,1.0,5.0,1.0,0.0,1.0,1.0,5.0,5.0,3.0,2.0,0.0,2.0,2.0,1.0,1.5,1.0,3.0,0.3333333333333333,8.0,4.333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,76.0,1.0,2.0,4.0,8.0,8.0,83.0,19.0,3.0,3.0,1.0,0.0,0.5,3.0,2.0,23.0,92.75,6.0,0.0,0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,4.0,45.0,4.0,1000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,7.0,21.0,7.0,35.0,1.0,18.0,9888.0,2004.0,3.0,9888.0,9.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1492.0,0.0,0.0,0.0,0.0,1,3709,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,2019.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,9.0,6.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,56.0,1.0,3.0,4.0,4.0,4.0,82.0,7.0,2.0,2.0,0.0,0.0,3.0,2.0,1.0,37.0,65.25,6.0,0.0,0,1.0,1.0,1.0,10000.0,11030.0,12.8,2.0,16.0,60.0,16.0,250.0,0.5,1.0,1.0,60.0,1500.0,480.0,0.0,0,1,0,1,0.0,0.0,14.0,14.0,28.0,1.0,18.0,5000.0,2009.0,1.0,2009.0,7.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,1179.3333333333333,480.0,60.0,1.0,0.0,1,371,1400.0,350.0,4,4,26.0,40.0,72.5,2003.76,15.659129646697387,1.3820300245
3.0,5.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,2.0,2019.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,10.0,6.666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,2.0,45.0,1.0,2.0,4.0,6.0,6.0,6.0,1.0,2.0,2.0,1.0,200.0,13.0,1.0,2.0,42.0,71.5,7.0,0.0,0,1.0,1.0,3.0,75000.0,63155.0,14.266666666666666,4.0,17.0,200.0,27.0,375.0,0.75,6.0,4.0,310.0,11600.0,2280.0,1.0,1,1,0,1,0.0,2.0,14.0,17.0,33.0,1.0,18.0,2000.0,2004.0,1.0,2004.0,7.0,1.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,2136.0,1800.0,220.0,4.0,0.0,1,3710,610.0,152.5,4,4,0.0,0.0,0.0,0.0,0.0,0.0
3.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,2019.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.5,0.0,3.0,0.0,10.0,4.333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,1.0,66.0,1.0,2.0,4.0,3.0,3.0,64.0,4.0,1.0,1.0,1.0,0.0,14.0,2.0,1.0,35.0,98.5,6.0,0.0,0,1.0,1.0,2.0,20000.0,18761.0,37.5,3.0,20.0,76.0,24.0,400.0,0.0,1.0,2.0,116.0,3300.0,1920.0,0.0,1,1,0,1,1.0,7.0,14.0,8.0,30.0,1.0,18.0,2000.0,2015.0,2.0,2015.0,8.0,2.0,2464.3,17.043713978494623,2.370913978494624,4.9821053763440855,129959.0,157404.0,1.211181988,1627.13,16.815683870967742,1.8664795698924728,4.93189247311828,251081.0,296432.0,1.180622986,156.74,15.878594623655914,1.6759571428571427,2.723396006144393,138015.0,181159.0,1.312603702,3022.6666666666665,1920.0,116.0,2.0,1.0,0,3711,1300.0,325.0,4,4,26.0,40.0,72.5,2487.8,15.899276958525348,1.321228626
